Date,Open,High,Low,Close,Adj Close,Volume
2016-06-17,222.990005,224.589996,215.309998,222.990005,222.990005,1788372
2016-06-20,230.970001,230.990005,223.000000,230.970001,230.970001,1592084
2016-06-21,228.990005,232.990005,226.300003,228.990005,228.990005,1547608
2016-06-22,226.770004,230.000000,224.800003,226.770004,226.770004,1060393
2016-06-23,217.699997,229.300003,216.699997,217.699997,217.699997,1603188
2016-06-24,210.990005,218.000000,203.270004,210.990005,210.990005,3369570
2016-06-27,203.589996,212.490005,199.020004,203.589996,203.589996,2484537
2016-06-28,205.369995,206.199997,198.309998,205.369995,205.369995,1346960
2016-06-29,202.699997,209.000000,201.910004,202.699997,202.699997,1159056
2016-06-30,201.490005,204.000000,198.199997,201.490005,201.490005,1312951
2016-07-01,202.990005,204.880005,200.979996,202.990005,202.990005,889909
2016-07-04,210.789993,211.199997,202.990005,210.789993,210.789993,1191672
2016-07-05,200.100006,214.729996,196.899994,200.100006,200.100006,2832790
2016-07-06,193.880005,200.500000,191.000000,193.880005,193.880005,1361278
2016-07-07,190.940002,195.990005,189.000000,190.940002,190.940002,1248643
2016-07-08,190.940002,190.940002,190.940002,190.940002,190.940002,0
2016-07-11,196.000000,199.490005,189.500000,196.000000,196.000000,961458
2016-07-12,198.000000,198.800003,195.399994,198.000000,198.000000,382091
2016-07-13,198.809998,199.639999,197.000000,198.809998,198.809998,470435
2016-07-14,210.690002,210.699997,199.000000,210.690002,210.690002,1511459
2016-07-15,212.300003,214.500000,209.610001,212.300003,212.300003,1610684
2016-07-18,210.000000,215.690002,207.199997,210.000000,210.000000,2022799
2016-07-19,200.000000,203.000000,195.000000,199.500000,199.500000,7072701
2016-07-20,200.000000,213.000000,200.000000,211.500000,211.500000,3712043
2016-07-21,211.000000,212.500000,203.000000,205.000000,205.000000,2422714
2016-07-22,205.500000,206.500000,199.000000,199.000000,199.000000,2113427
2016-07-25,200.000000,200.000000,190.500000,192.000000,192.000000,1734508
